,src_lang,tgt_lang,src_text,mt_text,omit_spans,hall_spans,class_hall,class_omit,data_source,hall_mask,omit_mask,src_text_normalized,mt_text_normalized,hall_mask_normalized,omit_mask_normalized,perturbation,direction,selection,score_log_loss,score_alti_mean,score_alti_t_mean,score_attn_ot,score_comet_qe,score_labse,score_laser,score_xnli,score_sonar_cosine,score_blaser2_qe,score_log_loss_legacy
306,eng_Latn,spa_Latn,:Actually you had a third option: Show that the spherical harmonics are actual eigenfunctions of the Hermitian operators L2 and L2.,"En realidad, tenías una tercera opción: mostrar que las armenias son las propias funciones de los operadores herméticos L2 y L2, así como las de los demás.",:Actually you had a third option: Show that the <<<spherical harmonics>>> are actual eigenfunctions of the Hermitian operators L2 and L2.,"En realidad, tenías una tercera opción: mostrar que las <<<armenias>>> son las propias funciones de los operadores herméticos L2 y L2, <<<así como las de los demás>>>.",3_Partial_hallucination,2_Small_omission,wiki,00000000000000000000000000000000000000000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000011111111111111111111111110,00000000000000000000000000000000000000000000000011111111111111111110000000000000000000000000000000000000000000000000000000000000000,:Actually you had a third option: Show that the spherical harmonics are actual eigenfunctions of the Hermitian operators L2 and L2.,"En realidad, tenías una tercera opción: mostrar que las armenias son las propias funciones de los operadores herméticos L2 y L2, así como las de los demás.",00000000000000000000000000000000000000000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000011111111111111111111111110,00000000000000000000000000000000000000000000000011111111111111111110000000000000000000000000000000000000000000000000000000000000000,perturbed,eng_Latn_spa_Latn,biased,1.764251947402954,-0.6200147,-0.67168266,0.4637400234620958,1.559291660785675,-0.7888584,-0.8288059,-0.51933235,-0.6016656,-3.4391212,1.7642672061920166
307,eng_Latn,spa_Latn,top ten reasons your retarded,Las primeras diez razones para serlo son las siguientes:,top ten reasons <<<your retarded>>>,Las primeras diez razones <<<para serlo son las siguientes>>>:,3_Partial_hallucination,2_Small_omission,wiki,00000000000000000000000000111111111111111111111111111110,00000000000000001111111111111,top ten reasons your retarded,Las primeras diez razones para serlo son las siguientes:,00000000000000000000000000111111111111111111111111111110,00000000000000001111111111111,perturbed,eng_Latn_spa_Latn,worst,2.169106721878052,-0.5175603,-0.9057305,0.0737076167151356,1.1633242964744568,-0.6504475,-0.58182544,-0.0052771014,-0.5403042,-3.2595675,2.16910719871521
308,eng_Latn,spa_Latn,The steel needle floats on top of the water because of surface tension.,La aguja de acero flota sobre el agua debido a la tensión de la superficie.,The steel needle floats on top of the water because of surface tension.,La aguja de acero flota sobre el agua debido a la tensión de la superficie.,1_No_hallucination,1_No_omission,flores,000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000,The steel needle floats on top of the water because of surface tension.,La aguja de acero flota sobre el agua debido a la tensión de la superficie.,000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000,perturbed,eng_Latn_spa_Latn,biased,0.3794679343700409,-0.6073188,-0.7085387,0.1078299037053273,0.4303465485572815,-0.8925415,-0.8890364,-0.9991313,-0.9117183,-4.7516847,0.3795343935489654
309,eng_Latn,spa_Latn,Stop this oppression!,¡Permítan la opresión!,Stop this oppression!,¡Permítan la opresión!,1_No_hallucination,1_No_omission,wiki,0000000000000000000000,000000000000000000000,Stop this oppression!,¡Permítan la opresión!,0000000000000000000000,000000000000000000000,perturbed,eng_Latn_spa_Latn,biased,0.9566940665245056,-0.50027186,-0.78614175,0.0190777071792321,0.3871312141418457,-0.7305205,-0.8659638,-1.6911804e-06,-0.7414317,-3.9568748,0.9567464590072632
310,eng_Latn,spa_Latn,Blood goes away from the heart in tubes called arteries and comes back to the heart in tubes called veins. The smallest tubes are called capillaries.,La sangre se aleja del corazón en tubos llamados arterias y vuelve al corazón en tubes llamados venas.,Blood goes away from the heart in tubes called arteries and comes back to the heart in tubes called veins. <<<The smallest tubes are called capillaries>>>.,La sangre se aleja del corazón en tubos llamados arterias y vuelve al corazón en tubes llamados venas.,1_No_hallucination,3_Partial_omission,flores,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111110,Blood goes away from the heart in tubes called arteries and comes back to the heart in tubes called veins. The smallest tubes are called capillaries.,La sangre se aleja del corazón en tubos llamados arterias y vuelve al corazón en tubes llamados venas.,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111110,natural,eng_Latn_spa_Latn,worst,0.5217429399490356,-0.6032868,-0.43312895,0.2289333234237891,0.4183439016342163,-0.8040042,-0.8745363,-0.023763722,-0.6711189,-3.96517,0.5217805504798889
311,eng_Latn,spa_Latn,I HATE VANILLA!! gross,Odio a la vanilla. ¡Qué asquerosa!,I HATE VANILLA!! gross,Odio a la vanilla. ¡Qué asquerosa!,1_No_hallucination,1_No_omission,wiki,0000000000000000000000000000000000,0000000000000000000000,I HATE VANILLA!! gross,Odio a la vanilla. ¡Qué asquerosa!,0000000000000000000000000000000000,0000000000000000000000,natural,eng_Latn_spa_Latn,worst,0.8520389199256897,-0.5673098,-0.7736044,0.0629400945950405,0.3033241629600525,-0.7214017,-0.51401544,-5.5771014e-08,-0.71652424,-4.1171627,1.2287633419036863
312,eng_Latn,spa_Latn,"They called themselves the Moriori there were a few skirmishes and in the end, the Moriori were wiped out","Se llamaron a sí mismos los Moriori hubo algunas escaramuzas y al final, los Moriori fueron eliminados","They called themselves the Moriori there were a few skirmishes and in the end, the Moriori were wiped out","Se llamaron a sí mismos los Moriori hubo algunas escaramuzas y al final, los Moriori fueron eliminados",1_No_hallucination,1_No_omission,flores,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"They called themselves the Moriori there were a few skirmishes and in the end, the Moriori were wiped out","Se llamaron a sí mismos los Moriori hubo algunas escaramuzas y al final, los Moriori fueron eliminados",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,natural,eng_Latn_spa_Latn,biased,0.429129421710968,-0.63385975,-0.61122185,0.3300364843612319,1.0185642205178738,-0.9392769,-0.9268365,-0.99907184,-0.93166375,-4.6489873,0.4291571378707886
313,eng_Latn,spa_Latn,::::: Feel free to send one.,Siéntase libre de enviar uno.,::::: Feel free to send one.,Siéntase libre de enviar uno.,1_No_hallucination,1_No_omission,wiki,00000000000000000000000000000,0000000000000000000000000000,::::: Feel free to send one.,Siéntase libre de enviar uno.,00000000000000000000000000000,0000000000000000000000000000,natural,eng_Latn_spa_Latn,biased,0.6454339623451233,-0.5540023,-0.5036384,0.0387155122638475,0.963088482618332,-0.5998851,-0.67141473,-0.99824846,-0.67076653,-3.989023,0.9302260875701904
314,eng_Latn,spa_Latn,I am happy that there are people willing to support me.,Me alegro de que haya gente dispuesta a apoyarme.,I am happy that there are people willing to support me.,Me alegro de que haya gente dispuesta a apoyarme.,1_No_hallucination,1_No_omission,flores,0000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000,I am happy that there are people willing to support me.,Me alegro de que haya gente dispuesta a apoyarme.,0000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000,natural,eng_Latn_spa_Latn,worst,0.4856307506561279,-0.49642304,-0.56734055,0.047040835146637,0.2683300375938415,-0.9291853,-0.9510628,-0.9995069,-0.8977687,-4.8036366,0.4856862127780914
315,eng_Latn,spa_Latn,== Bridge ==,== Puente ==,== Bridge ==,== Puente ==,1_No_hallucination,1_No_omission,wiki,000000000000,000000000000,== Bridge ==,== Puente ==,000000000000,000000000000,natural,eng_Latn_spa_Latn,biased,1.162523627281189,-0.54605657,-0.6552679,0.0164954945437802,0.9672001264989376,-0.9525029,-0.95053005,-0.98704845,-0.9219812,-4.172421,1.676829814910889
316,eng_Latn,spa_Latn,"In addition to the crushing ice, extreme weather conditions have been hampering rescue efforts.","Además del hielo aplastante, las condiciones climáticas extremas han obstaculizado los esfuerzos de rescate.","In addition to the crushing ice, extreme weather conditions have been hampering rescue efforts.","Además del hielo aplastante, las condiciones climáticas extremas han obstaculizado los esfuerzos de rescate.",1_No_hallucination,1_No_omission,flores,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"In addition to the crushing ice, extreme weather conditions have been hampering rescue efforts.","Además del hielo aplastante, las condiciones climáticas extremas han obstaculizado los esfuerzos de rescate.",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,natural,eng_Latn_spa_Latn,worst,0.4099407196044922,-0.54220444,-0.63650084,0.1070975107142041,0.3774716854095459,-0.911397,-0.92854476,-0.9994891,-0.91869515,-5.062399,0.4099867343902588
