src_lang,tgt_lang,src_text,mt_text,hall_spans,class_hall,src_text_normalized,mt_text_normalized,direction,score_comet_qe,score_labse,score_laser,score_xnli,prediction,prediction_class
spa_Latn,eng_Latn,Saludos.Marcos,Greetings from all over the world,Greetings <<<from all over the world>>>,4_Full_hallucination,Saludos.Marcos,Greetings from all over the world,spa_Latn_eng_Latn,0.8974385559558868,-0.32799816,-0.4938605,-6.758923e-05,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>.",```markdown
spa_Latn,eng_Latn,"Che ,payaso ,las IPs publicas las puede tener cualquiera ,FIJATE CON QUIEN TE METES , payasos ignorantes, lo importante es el FULBO","That's right, you've got a lot to do with the fact that you're not the only one who can't afford it.","<<<That's right, you've got a lot to do with the fact that you're not the only one who can't afford it>>>.",4_Full_hallucination,"Che ,payaso ,las IPs publicas las puede tener cualquiera ,FIJATE CON QUIEN TE METES , payasos ignorantes, lo importante es el FULBO","That's right, you've got a lot to do with the fact that you're not the only one who can't afford it.",spa_Latn_eng_Latn,2.016654849052429,-0.2249629,-0.5258074,-0.00019811056,Output:,"That's right, you' ve got a lot to do with the fact that you're not the only one who can't afford it."
spa_Latn,eng_Latn,"el hip-hop y el regeton no tienen nada en comun. todo el que dice que el regeton viene del hip-hop o de el rap, es porque esta mal de la cabeza y no tiene ni idea de que es el regeton (pura basura).","Hip-hop and reggaeton have nothing in common. Everyone who says reggaeton comes from hip-hop or rap, it's because he has a headache and he has no idea what reggaeton is.","Hip-hop and reggaeton have nothing in common. Everyone who says reggaeton comes from hip-hop or rap, it's because he has a headache and he has no idea what reggaeton is.",1_No_hallucination,"el hip-hop y el regeton no tienen nada en comun. todo el que dice que el regeton viene del hip-hop o de el rap, es porque esta mal de la cabeza y no tiene ni idea de que es el regeton (pura basura).","Hip-hop and reggaeton have nothing in common. Everyone who says reggaeton comes from hip-hop or rap, it's because he has a headache and he has no idea what reggaeton is.",spa_Latn_eng_Latn,0.8914244621992111,-0.90804315,-0.92884773,-0.9967709,"The target sentence is ""Hip-hop and reggaeton have nothing in common."" The hallucination classification label on this new line is ""2_Small_hallucination"" meaning that there are only 2 small hallucinations present in the target sentence.",
spa_Latn,eng_Latn,Por milenios y milenios las personas han fabricado y utilizando lentes de aumento.,For millennia and millennia people have manufactured and used magnifying glasses.,For millennia and millennia people have manufactured and used magnifying glasses.,1_No_hallucination,Por milenios y milenios las personas han fabricado y utilizando lentes de aumento.,For millennia and millennia people have manufactured and used magnifying glasses.,spa_Latn_eng_Latn,0.6998139321804047,-0.9027368,-0.8659208,-0.99908817,Output:,
spa_Latn,eng_Latn,"Desde su concepción, The Onion se ha vuelto un verdadero imperio de parodias de noticias, con una edición impresa, una página web que recibió 5 000 000 de visitas únicas en el mes de octubre, publicidad personal, una red de noticias las 24 horas, pódcast y el recientemente lanzado atlas mundial llamado Nuestro Bobo Mundo.","Since its inception, The Onion has grown into a full-fledged media empire, featuring a printed edition, a website with 5 million unique visitors per month, and a 24-hour newsgroup, a podcast, and a global catalogue.","Since its inception, The Onion has grown into a full-fledged <<<media>>> empire, featuring a printed edition, a website with 5 million unique visitors per month, and a 24-hour newsgroup, a podcast, and a global catalogue.",2_Small_hallucination,"Desde su concepción, The Onion se ha vuelto un verdadero imperio de parodias de noticias, con una edición impresa, una página web que recibió 5 000 000 de visitas únicas en el mes de octubre, publicidad personal, una red de noticias las 24 horas, pódcast y el recientemente lanzado atlas mundial llamado Nuestro Bobo Mundo.","Since its inception, The Onion has grown into a full-fledged media empire, featuring a printed edition, a website with 5 million unique visitors per month, and a 24-hour newsgroup, a podcast, and a global catalogue.",spa_Latn_eng_Latn,0.7126313745975494,-0.82779515,-0.86915183,-0.017143385,"If you want to learn how to throw a  <<<buffalo>>> and get it back into your hand, make sure you have one that' s suitable for the return.",
spa_Latn,eng_Latn,"Deberían añadir el PIB nominal per capita, de acuerdo (es sería más imparcial en mi opiníon, eso es, los dos, el nominal y el PBI PPA per capita): 46 Uruguay 14,672 49 Chile 13,970 53 Brazil 12,917 61 Argentina 10,640 http://www.imf.org/external/pubs/ft/weo/2011/02/weodata/weorept.aspx?sy=2011&ey=20","They should add the nominal GDP per capita, agree (it would be more impartial in my opinion, that is, the two, the nominal and the PPA GDP per capita): 46 Uruguay 14,672 49 Chile 13,970 53 Brazil 12,917 61 Argentina 10,640 http://www.imf.org/external/pubs/ft/weo/2011/02/weodata/weorept.aspx?sy=2011&ey=20","They should add the nominal GDP per capita, agree (it would be more impartial in my opinion, that is, the two, the nominal and the PPA GDP per capita): 46 Uruguay 14,672 49 Chile 13,970 53 Brazil 12,917 61 Argentina 10,640 http://www.imf.org/external/pubs/ft/weo/2011/02/weodata/weorept.aspx?sy=2011&ey=20",1_No_hallucination,"Deberían añadir el PIB nominal per capita, de acuerdo (es sería más imparcial en mi opiníon, eso es, los dos, el nominal y el PBI PPA per capita): 46 Uruguay 14,672 49 Chile 13,970 53 Brazil 12,917 61 Argentina 10,640 http://www.imf.org/external/pubs/ft/weo/2011/02/weodata/weorept.aspx?sy=2011&ey=20","They should add the nominal GDP per capita, agree (it would be more impartial in my opinion, that is, the two, the nominal and the PPA GDP per capita): 46 Uruguay 14,672 49 Chile 13,970 53 Brazil 12,917 61 Argentina 10,640 http://www.imf.org/external/pubs/ft/weo/2011/02/weodata/weorept.aspx?sy=2011&ey=20",spa_Latn_eng_Latn,1.0474162362515926,-0.9493607,-0.98869926,-0.9961598,The target translation contains hallucinations.,
spa_Latn,eng_Latn,Lo desarrolló John Smith en la década de 1970 a fin de contribuir con los plegadores inexpertos o con habilidades motoras reducidas.,It was developed by John Smith in the 1970s to help inexperienced folders or those with reduced motor skills.,It was developed by John Smith in the 1970s to help inexperienced folders or those with reduced motor skills.,1_No_hallucination,Lo desarrolló John Smith en la década de 1970 a fin de contribuir con los plegadores inexpertos o con habilidades motoras reducidas.,It was developed by John Smith in the 1970s to help inexperienced folders or those with reduced motor skills.,spa_Latn_eng_Latn,1.3173139691352844,-0.91738266,-0.92532814,-0.9992819,Output:,
spa_Latn,eng_Latn,el pene es el k se le atoro el otro dia a alfonso barrera martines al intentar lamberlo una ves k se lo pudieron sacar era demaciado tarde,The penis is the same as the one you used to have the other day when you tried to lick it.,The penis is the <<<same as the>>> one <<<you used to have>>> the other day when you tried to lick it.,3_Partial_hallucination,el pene es el k se le atoro el otro dia a alfonso barrera martines al intentar lamberlo una ves k se lo pudieron sacar era demaciado tarde,The penis is the same as the one you used to have the other day when you tried to lick it.,spa_Latn_eng_Latn,1.8439275622367857,-0.5617055,-0.62706876,-0.0016329635,Here's the target sentence with hallucinations marked:,
spa_Latn,eng_Latn,travis es una berga joto deverias aprender de su musica seudo punki caguamero travis es exelente y eso no lo puedes negar ¿quien es el idiota ahora?,Travis is a hothead. You should learn from his music.,Travis is a <<<hothead>>>. You should learn from his music.,2_Small_hallucination,travis es una berga joto deverias aprender de su musica seudo punki caguamero travis es exelente y eso no lo puedes negar ¿quien es el idiota ahora?,Travis is a hothead. You should learn from his music.,spa_Latn_eng_Latn,1.261618584394455,-0.5868385,-0.6623156,-0.34793782,"The target sentence, with hallucinated words or phrases marked using <<<>>>.",
spa_Latn,eng_Latn,"{| class= infobox_v2 ! class= slim colspan= 2 style= background-color:#f0e68c; font-size:120% | Black 45 |230px |- | Nombre Amazan Mathieu | Nacimiento 22 de junio de 1989 () | Origen ,Port-au-Prince | Género(s) Latin, Urban, Music, Reggaetón | Ocupación Cantante, composi",This is the first time I've ever heard of this song. It's the first time that I've heard it.,<<<This is the first time I've ever heard of this>>> song. <<<It's the first time that I've heard it>>>.,4_Full_hallucination,"{| class= infobox_v2 ! class= slim colspan= 2 style= background-color:#f0e68c; font-size:120% | Black 45 |230px |- | Nombre Amazan Mathieu | Nacimiento 22 de junio de 1989 () | Origen ,Port-au-Prince | Género(s) Latin, Urban, Music, Reggaetón | Ocupación Cantante, composi",This is the first time I've ever heard of this song. It's the first time that I've heard it.,spa_Latn_eng_Latn,2.054603099822998,-0.12951717,-0.38430643,-0.076697774,Output:,
spa_Latn,eng_Latn,Procure asegurarse de que el agente con el que haga su reserva cuente con conocimiento especializado sobre Galápagos y sobre una amplia variedad de barcos en ese destino.,Make sure that the agent with whom you make the reservation has the expertise of a wide variety of ships.,Make sure that the agent with whom you make the reservation has the expertise of a wide variety of ships.,1_No_hallucination,Procure asegurarse de que el agente con el que haga su reserva cuente con conocimiento especializado sobre Galápagos y sobre una amplia variedad de barcos en ese destino.,Make sure that the agent with whom you make the reservation has the expertise of a wide variety of ships.,spa_Latn_eng_Latn,0.7991163730621338,-0.73133445,-0.8309395,-0.00033805362,Output:,```python
spa_Latn,eng_Latn,Se dio inicio a una pesquisa para investigar.,He started a search to find out.,He started a search to find out.,1_No_hallucination,Se dio inicio a una pesquisa para investigar.,He started a search to find out.,spa_Latn_eng_Latn,0.8191923201084137,-0.83271706,-0.8459035,-0.99909246,Output:,
