,src_lang,tgt_lang,src_text,mt_text,ground_truth_text,ground_truth_classification,raw_output,prediction_hall,prediction_label,prompt_method,model,span_match_type,score_comet_qe
199,spa_Latn,eng_Latn,"Hola El poyudo, tenga en cuenta que al página de usuario no es para crear artículos, garabatos ni pruebas.","Hi Poyudo, please note that the user page is not for creating articles, scratches or tests.","Hi Poyudo, <<<please>>> note that the user page is not for creating articles, scratches or tests.",2_Small_hallucination,"1. Hi Poyudo, please note that the user page is not for creating articles, scratches, or tests.

2_Small_hallucination","1. Hi Poyudo, please note that the user page is not for creating articles, scratches, or tests.",small_hallucination,one,gemma2,false_negative,1.3383409976959229
200,spa_Latn,eng_Latn,El turismo cultural es aquel cuyo objetivo es el de visitar un sitio en particular para conocer su historia y su cultura.,Cultural tourism is the activity of visiting a particular place to learn about its history and culture.,Cultural tourism is <<<the activity of>>> visiting a particular place to learn about its history and culture.,3_Partial_hallucination,"1.  Cultural tourism is the activity of visiting a particular place to learn about its history and culture. 

2_Small_hallucination 


**Explanation:** The target sentence accurately reflects the source's meaning. However, it introduces ""activity"" which isn't present in the source sentence's meaning of ""El turismo cultural.""",1.  Cultural tourism is the activity of visiting a particular place to learn about its history and culture.,small_hallucination,one,gemma2,false_negative,0.376177430152893
201,spa_Latn,eng_Latn,"de esto, y ?","of this, and so forth.","of this, and <<<so forth>>>.",2_Small_hallucination,"1. of this, and ? 
2. No_hallucination",,no_hallucination,one,gemma2,false_negative,1.4393154382705688
202,spa_Latn,eng_Latn,Escribió un libro autobiográfico en 1998.,He wrote an autobiographical book in 1998.,He wrote an autobiographical book in 1998.,1_No_hallucination,"1.  He wrote an autobiographical book in 1998.
2.  No_hallucination",1.  He wrote an autobiographical book in 1998.,no_hallucination,one,gemma2,true_negative,0.2270174622535705
203,spa_Latn,eng_Latn,"Los principales investigadores principales sostienen que esto puede permitir la detección precoz del cáncer, la tuberculosis, el VIH y la malaria en pacientes de países de bajos recursos, donde la tasa de supervivencia de enfermedades como el cáncer de mama puede ser la mitad de la de los países más avanzados.","Leading researchers argue that this can lead to early detection of cancer, tuberculosis, and malaria in low-income countries, where the survival rate for breast cancer is about half that of the developed world.","Leading researchers argue that this can lead to early detection of cancer, tuberculosis, and malaria in low-income countries, where the survival rate for breast cancer is about half that of the developed world.",1_No_hallucination,"1. Leading researchers argue that this can lead to early detection of cancer, tuberculosis, and malaria in low-income countries, where the survival rate for breast cancer is about half that of the developed world.

2_Small_hallucination","1. Leading researchers argue that this can lead to early detection of cancer, tuberculosis, and malaria in low-income countries, where the survival rate for breast cancer is about half that of the developed world.",small_hallucination,one,gemma2,true_negative,0.4971153736114502
204,spa_Latn,eng_Latn,"En tu cobardía has preferido bloquear antes que ha responder a mis justas inquietudes, lo que me demuestra que tu, como Jossi y José FM son unos vulgares esbirros del falso maestro que es Prem Rawat..","In your cowardice you have preferred to block before it has responded to my just concerns, which proves to me that you, like Jossi and José FM are vulgar scoundrels of the false master who is Prem Rawat.","In your cowardice you have preferred to block before it has responded to my just concerns, which proves to me that you, like Jossi and José FM are vulgar scoundrels of the false master who is Prem Rawat.",1_No_hallucination,"1.  In your cowardice you have preferred to block before it has responded to my just concerns, which proves to me that you, like Jossi and José FM are vulgar scoundrels of the false master who is Prem Rawat.

2_Partial_hallucination","1.  In your cowardice you have preferred to block before it has responded to my just concerns, which proves to me that you, like Jossi and José FM are vulgar scoundrels of the false master who is Prem Rawat.",partial_hallucination,one,gemma2,true_negative,1.2368766367435455
205,spa_Latn,eng_Latn,"esto es solo una advertencia, la cruzada contra este articulo que es un bodrio impresionante ha comenzado lentamente, pero no parará hasta que cambien esta mierda, y la vuelvan imparcial, según los canones de wiki","This is just a warning, the crusade against this article that's an impressive burn has begun slowly, but it won't stop until they change this shit, and make it fair, according to wiki canons.","This is just a warning, the crusade against this article that's an impressive <<<burn>>> has begun slowly, but it won't stop until they change this shit, and make it fair, according to wiki canons.",2_Small_hallucination,"1. This is just a warning, the crusade against this article that's an impressive burn has begun slowly, but it won't stop until they change this shit, and make it fair, according to wiki canons. 

2_Partial_hallucination","1. This is just a warning, the crusade against this article that's an impressive burn has begun slowly, but it won't stop until they change this shit, and make it fair, according to wiki canons.",partial_hallucination,one,gemma2,false_negative,1.0749211460351944
206,spa_Latn,eng_Latn,tetas tetas tetas tetas tetas tetas tetas tetas tetas tetas tetas tetas tetas tetas tetas tetas tetas tetas tetas tetas tetas tetas tetas tetas tetas,breastfeeding breasts breasts breast feeding breast feeds breastfeed breastfeeds breast feed breast feeder breast feather breast feeders breast feathers breast fewer breast fever breast fevers breast featuring breast feces breast feast feeding feeding fever feeding feeder feeding feeds feeding feeders feeding feather feeding feathers,breastfeeding breasts breasts breast feeding breast feeds breastfeed breastfeeds breast feed breast feeder breast feather breast feeders breast feathers breast fewer breast fever breast fevers breast featuring breast feces breast feast <<<feeding feeding fever feeding feeder feeding feeds feeding feeders feeding feather feeding feathers>>>,3_Partial_hallucination,"1.  <br>breastfeeding breasts breasts breast feeding breast feeds breastfeed breastfeeds breast feed breast feeder breast feather breast feeders breast feathers breast fewer breast fever breast fevers breast featuring breast feces breast feast feeding feeding fever feeding feeder feeding feeds feeding feeders feeding feather feeding feathers 
2. 4_Full_hallucination",1.  <br>breastfeeding breasts breasts breast feeding breast feeds breastfeed breastfeeds breast feed breast feeder breast feather breast feeders breast feathers breast fewer breast fever breast fevers breast featuring breast feces breast feast feeding feeding fever feeding feeder feeding feeds feeding feeders feeding feather feeding feathers,full_hallucination,one,gemma2,false_negative,2.24377179145813
207,spa_Latn,eng_Latn,"bueno amigos todos primero hay que saber si realmente el hombre existio y luego hablamos de la muerte, no sera otra mentirita de propaganda de los yankis locos","Well, first of all, we need to know if the man actually existed, and then we need to talk about the death penalty.","Well, first of all, we need to know if the man actually existed, and then we <<<need to>>> talk about the death <<<penalty>>>.",3_Partial_hallucination,"If you want to learn how to throw a buffalo and get it back into your hand, make sure you have one that's suitable for the return.
 
2_Small_hallucination",,small_hallucination,one,gemma2,false_negative,1.2077806442975998
208,spa_Latn,eng_Latn,Se dio inicio a una pesquisa para investigar.,An investigation was launched to investigate.,An investigation was launched to investigate.,1_No_hallucination,"1. An investigation was launched to investigate. <<< 
2. No_hallucination",1. An investigation was launched to investigate. <<<,no_hallucination,one,gemma2,true_negative,1.19082011282444
209,spa_Latn,eng_Latn,La cápsula tendrá un gran parecido a una estrella fugaz que atraviesa el firmamento.,The capsule will look like a flying star in the sky.,The capsule will look like a flying star in the sky.,1_No_hallucination,"1. The capsule will look like a flying star in the sky. 
2. 2_Small_hallucination",1. The capsule will look like a flying star in the sky.,small_hallucination,one,gemma2,true_negative,0.8185343593358994
210,spa_Latn,eng_Latn,"Muchos saludos, Farisori » 17:12 11 may 2013 (UTC)",I'm going to say goodbye to you.,<<<I'm going to say goodbye to you>>>.,4_Full_hallucination,"1. Muchos saludos, Farisori » 17:12 11 may 2013 (UTC)

2_No_hallucination",,no_hallucination,one,gemma2,false_negative,1.4994647204875946
211,spa_Latn,eng_Latn,22 años desde que murio y me rio igual de las tonterias de el viejo...,22 years since I died and laughed like the old fool...,22 years since I died and laughed like the old fool...,1_No_hallucination,"1. 22 años desde que murio y me rio igual de las tonterias de el viejo...
2. 3_Partial_hallucination",,partial_hallucination,one,gemma2,true_negative,1.3169065713882446
212,spa_Latn,eng_Latn,"En las estaciones de montaña de la India, la temporada alta de turistas, por lo habitual, llega a su punto más alto durante el verano.","In India's mountain resorts, the peak tourist season usually reaches its peak during the summer.","In India's mountain resorts, the peak tourist season usually reaches its peak during the summer.",1_No_hallucination,"1.  In India's mountain resorts, the peak tourist season usually reaches its peak during the summer. 
2. No_hallucination","1.  In India's mountain resorts, the peak tourist season usually reaches its peak during the summer.",no_hallucination,one,gemma2,true_negative,0.4721063375473022
