src_lang,tgt_lang,src_text,mt_text,ground_truth_text,ground_truth_classification,raw_output
spa_Latn,eng_Latn,"Necesito encontrar información sobre el escudo florentino de la flor de lis! si alguien sabe algo, que hable ahora o calle para siempre !","I need to find out more about the Florentine flower, if anyone knows anything about it.","I need to find out more about the Florentine flower, if anyone knows anything <<<about it>>>.",2_Small_hallucination,"1. I need to find out more about the Florentine flower, if anyone knows anything about it. <<< >>>  ""**Florentino flower of lis!**"" 
2. 2_Small_hallucination"
spa_Latn,eng_Latn,"El griego Strabo, erudito en historia, apuntó su nombre más tarde, que es el que hoy conocemos. El templo se derribó la misma noche en que nació Alejandro el Grande.","The Greek historian Strabo later recorded his name, as we know it today. The temple collapsed on the night Alexander the Great was born.","The Greek historian Strabo later recorded his name, as we know it today. The temple collapsed on the night Alexander the Great was born.",1_No_hallucination,"1. The Greek historian Strabo later recorded his name, as we know it today. The temple collapsed on the night Alexander the Great was born. <<< >>>
2. 2_Small_hallucination"
spa_Latn,eng_Latn,"La isla de Bowen es un conocido viaje para hacer en un día o en un fin de semana y que incluye kayak, caminatas, tiendas comerciales, restaurantes y entre otros.","Bowen Island is a well-known destination for kayaking, hiking, and picnicking, among other things.","Bowen Island is a well-known destination for kayaking, hiking, and <<<picnicking>>>, among other things.",2_Small_hallucination,"1. Bowen Island is a well-known destination for kayaking, hiking, and picnicking, among other things. <<< >>>
2. 2_Small_hallucination"
spa_Latn,eng_Latn,"Las agencias de viajes han existido desde el siglo XIX. Por lo general, un agente de viajes es una buena opción para casos en que el viajero no cuenta con experiencia previa en cuestiones como la naturaleza, la cultura, el idioma o los países de bajos ingresos.","Travel agencies have existed since the 19th century.A travel agent is usually a good option for cases where the traveller has no prior experience in matters such as nature, culture, language or low-income countries.","Travel agencies have existed since the 19th century.A travel agent is usually a good option for cases where the traveller has no prior experience in matters such as nature, culture, language or low-income countries.",1_No_hallucination,"1. Travel agencies have existed since the 19th century. A travel agent is usually a good option for cases where the traveller has no prior experience in matters such as nature, culture, language or low-income countries. <<< >>>
2. 3_Partial_hallucination"
spa_Latn,eng_Latn,"expulsarme definitivamente, si puedo volver cuando quiera?","I mean, you know, I'm going to have to go back to work.","<<<I mean, you know, I'm going to have to>>> go back <<<to work>>>.",4_Full_hallucination,"1. I mean, you know, I'm going to have to go back to work. <<< >>>  
2. 2_Small_hallucination 


**Explanation:**

The translation maintains the meaning of ""expulsaarme definitivamente, si puedo volver cuando quiera?"" which means ""force me out permanently, if I can return whenever I want"". While it does not translate each word or phrase in a direct way to English, it still preserves the core idea."
spa_Latn,eng_Latn,El Triceráptors podría haber arrancado las hojas con su robusto cuerno en lugar de comerse el tronco.,The Triceratops may have picked up the leaves with their robust horn instead of eating the trunk.,The Triceratops may have picked up the leaves with their robust horn instead of eating the trunk.,1_No_hallucination,"1. The Triceratops may have picked up the leaves with their robust horn instead of eating the trunk. <<< >>> 
2. 2_Small_hallucination 


**Explanation:**

The translation introduces only a small amount of ""invention"" in the form of replacing the phrase ""eating the trunk"" with ""picking up the leaves"". However, there is an absence of invention in terms of word choice or syntax that goes beyond the scope of what is presented in the source sentence."
spa_Latn,eng_Latn,No debería jugar en la selección además juega pésimo por la selección.,He shouldn't be playing for the national team.,He shouldn't be playing for the national team.,1_No_hallucination,"1. He shouldn't be playing for the national team. <<< ***playing for the national team*** >> 
2. 1_Small_hallucination"
spa_Latn,eng_Latn,18px,This is not a problem.,<<<This is not a problem.>>>,4_Full_hallucination,"1. This is not a problem. 
2. No_hallucination"
spa_Latn,eng_Latn,Guarde otra copia en la maleta y una digital (envíela por correo electrónico como archivo adjunto o súbala a la «nube»).,Keep another copy in the suitcase and email it as an attachment or a submission to the cloud.,Keep another copy in the suitcase and email it as an attachment or a submission to the cloud.,1_No_hallucination,"1. Keep another copy in the suitcase and email it as an attachment or a submission to the cloud. <<<  ***Keep another copy in the suitcase*** 
2. 3_Partial_hallucination 


**Explanation:**

The translation incorporates ""keep another copy"" into the sentence, which is not present in the source sentence. However, this phrase is not completely disconnected from the rest of the sentence and therefore qualifies as a partial hallucination."
spa_Latn,eng_Latn,Por qué insistimos en decir que fue ministro de Información y Turismo cuando Francisco Franco era jefe del Estado?,Why do we insist that he was Minister of Information and Tourism when Francisco Franco was head of state?,Why do we insist that he was Minister of Information and Tourism when Francisco Franco was head of state?,1_No_hallucination,"1. Why do we insist that he was Minister of Information and Tourism when Francisco Franco was head of state? <<< >>> 
2. No_hallucination"
spa_Latn,eng_Latn,"«Todos estábamos, sencillamente, en estado de conmoción absoluta», declaró la madre.","""We were all, simply, in a state of absolute shock"", the mother declared.","""We were all, simply, in a state of absolute shock"", the mother declared.",1_No_hallucination,"1. ""We were all, simply, in a state of absolute shock"", the mother declared. <<< >>>  
2. 2_Small_hallucination"
spa_Latn,eng_Latn,Ya me preguntaba dónde andarías porque hacía unos días que no te veía por ahí.,I was wondering where you were going because I haven't seen you around in a few days.,I was wondering where you were going because I haven't seen you around in a few days.,1_No_hallucination,"1.  I was wondering where you were going because I haven't seen you around in a few days. <<< >>> 
2. 1_No_hallucination 


**Explanation:** 

The translation accurately captures the original meaning of the source sentence without introducing any fabricated information or unrelated content."
spa_Latn,eng_Latn,Alvaro Perez Perez (discusión) 18/01/2013 (UTC),The European Parliament has adopted a resolution on the proposal for a European Parliament and Council directive amending Regulation (EC) No 45/2001 on the approximation of the laws of the Member States relating to the protection of individuals with regard to the processing of personal data.,<<<The European Parliament has adopted a resolution on the proposal for a European Parliament and Council directive amending Regulation (EC) No 45/2001 on the approximation of the laws of the Member States relating to the protection of individuals with regard to the processing of personal data.>>>,4_Full_hallucination,"1. The European Parliament has adopted a resolution on the proposal for a European Parliament and Council directive amending Regulation (EC) No 45/2001 on the approximation of the laws of the Member States relating to the protection of individuals with regard to the processing of personal data. <<< >>>
2. 1_No_hallucination"
spa_Latn,eng_Latn,Dice que es 0 veces más veloz .,He says it 's 0 times faster .,He says it 's 0 times faster .,1_No_hallucination,"1. He says it's 0 times faster . <<<  He says it's 0 times faster . 
2. 2_Small_hallucination"
spa_Latn,eng_Latn,"Mis opiniones las expreso como quiero, pero no dejo que influencien mis ediciones del artículo.","I express my views as much as I want, but I don't let them influence my writing.","I express my views <<<as much>>> as I want, but I don't let them influence my <<<writing>>>.",3_Partial_hallucination,"1. I express my views as much as I want, but I don't let them influence my writing. <<< >>>  
2. 2_Small_hallucination"
spa_Latn,eng_Latn,DA LA CARA!!,Give it up!,Give <<<it up>>>!,4_Full_hallucination,"1. Give it up!
2. 2_Small_hallucination 


**Explanation:**

The target sentence, ""Give it up!"", includes the phrase ""Give it up!"" which is a complete replacement of the original Spanish phrase ""DA LA CARA!!"" and introduces an unrelated idea to the source."
spa_Latn,eng_Latn,"Por ello, los permisos de travesía para toda fecha de inicio dentro del mes de mayo estarán disponibles a partir del 1 de enero.","For this reason, travel authorisations for any start date within May will be available from 1 January.","For this reason, travel authorisations for any start date within May will be available from 1 January.",1_No_hallucination,"1. For this reason, travel authorisations for any start date within May will be available from 1 January. <<< >>>
2. 2_Small_hallucination 


**Explanation:**

The target sentence includes a small hallucination: ""any start date"" is not explicitly stated in the source sentence. This can indicate a slight discrepancy in translation and understanding between the two languages."
spa_Latn,eng_Latn,La NBA tomó la decisión tras el resultado positivo de un jugador de Utah Jazz para el virus COVID-19.,The NBA made the decision after a Utah Jazz player tested positive for the virus.,The NBA made the decision after a Utah Jazz player tested positive for the virus.,1_No_hallucination,"1. The NBA made the decision after a Utah Jazz player tested positive for the virus. <<< >>> 
2. No_hallucination 


Let me know if you'd like to try another example!  😊"
spa_Latn,eng_Latn,"La mayor parte de los objetos que fueron enterrados con Tutankamón se han conservado en buen estado, entre ellos, miles de artefactos elaborados con metales preciosos y piedras exóticas.","Most of the objects buried with Tutankhamun have been preserved in good condition, including thousands of artifacts made of precious metals and exotic stones.","Most of the objects buried with Tutankhamun have been preserved in good condition, including thousands of artifacts made of precious metals and exotic stones.",1_No_hallucination,"1.  Most of the objects buried with Tutankhamun have been preserved in good condition, including thousands of artifacts made of precious metals and exotic stones. <<< >>>
2.  No_hallucination 


**Explanation:**

The target sentence closely aligns with the source sentence's content. There is no invention or addition of information that does not belong to the original context."
spa_Latn,eng_Latn,"Victoria Falls es una ciudad en el oeste de Zimbabwe, pasando la frontera con Livingstone, Zambia, y cercana a Botswana.","Victoria Falls is a city in western Zimbabwe, bordering Livingstone, Zambia, and close to Botswana.","Victoria Falls is a city in western Zimbabwe, bordering Livingstone, Zambia, and close to Botswana.",1_No_hallucination,"1. Victoria Falls is a city in western Zimbabwe, bordering Livingstone, Zambia, and close to Botswana. <<< >>>
2. 2_Small_hallucination"
